A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
1,1,1,1,0.5882352941176471,0.17647058823529413,0.02631578947368421,0.16279069767441862,0.02631578947368421,0.08,0.75,0,0,0,0
1,1,1,1,0.6078431372549019,0.17647058823529413,0,0.18604651162790697,0.05263157894736842,0.07894736842105263,0.625,0,0,0.5,0
1,1,1,1,0.6078431372549019,0.17647058823529413,0,0.18604651162790697,0.05263157894736842,0.05263157894736842,0.6666666666666666,0,0,0.5,0
1,1,1,1,0.5882352941176471,0.17647058823529413,0,0.14285714285714285,0.05263157894736842,0.05263157894736842,0.7142857142857143,0,0,0.5,0
1,1,1,1,0.5882352941176471,0.19607843137254902,0.02631578947368421,0.14285714285714285,0.07894736842105263,0.02631578947368421,0.7142857142857143,0,0,0,0
1,1,1,1,0.6,0.2,0.02631578947368421,0.14285714285714285,0.05263157894736842,0.02631578947368421,0.7142857142857143,0,0,0,0
1,1,1,1,0.5714285714285714,0.1836734693877551,0.02702702702702703,0.14634146341463414,0.08108108108108109,0,0.5714285714285714,1.0,0,0,0
1,1,1,1,0.5714285714285714,0.16326530612244897,0.02702702702702703,0.14634146341463414,0.05405405405405406,0.02702702702702703,0.42857142857142855,1.0,0,1.0,0
1,1,1,1,0.6122448979591837,0.1836734693877551,0.04081632653061224,0.14634146341463414,0.02702702702702703,0.05405405405405406,0.5,1.0,1.0,1.0,1.0
1,1,1,1,0.6170212765957447,0.19148936170212766,0.06382978723404255,0.12195121951219512,0.05405405405405406,0.08108108108108109,0.5,0.6666666666666666,1.0,0.5,1.0
1,1,1,1,0.6170212765957447,0.19148936170212766,0.06382978723404255,0.14634146341463414,0.05405405405405406,0.08108108108108109,0.46153846153846156,0.6666666666666666,1.0,0.5,1.0
1,1,1,1,0.6382978723404256,0.19148936170212766,0.05405405405405406,0.14634146341463414,0.02702702702702703,0.05405405405405406,0.7142857142857143,1.0,0.5,0,0
1,1,1,1,0.6382978723404256,0.2127659574468085,0.08108108108108109,0.16,0,0.08108108108108109,0.875,0,0.3333333333333333,0,0
1,1,1,1,0.6170212765957447,0.2127659574468085,0.05405405405405406,0.16326530612244897,0.02702702702702703,0.05405405405405406,0.875,0,0.5,0,0
1,1,1,1,0.6170212765957447,0.2127659574468085,0.05405405405405406,0.16326530612244897,0.05405405405405406,0.08108108108108109,0.875,0,0.5,0,0
1,1,1,1,0.6170212765957447,0.2127659574468085,0.02702702702702703,0.1875,0.05405405405405406,0.08108108108108109,0.8461538461538461,0,0,0,0
1,1,1,1,0.625,0.20833333333333334,0.05405405405405406,0.1875,0.05405405405405406,0.08108108108108109,0.8333333333333334,0,0,0,0
1,1,1,1,0.6086956521739131,0.17391304347826086,0.05405405405405406,0.16666666666666666,0.05405405405405406,0.08108108108108109,0.7,0,0,0,0
1,1,1,1,0.6,0.1836734693877551,0.05263157894736842,0.16326530612244897,0.05263157894736842,0.07894736842105263,0.625,0,0,0,0
1,1,1,1,0.5777777777777777,0.1836734693877551,0.05263157894736842,0.16326530612244897,0.02631578947368421,0.02631578947368421,0.625,0,0,0,0
1,1,1,1,0.5227272727272727,0.16326530612244897,0.05263157894736842,0.16326530612244897,0.05263157894736842,0.02631578947368421,0.5,0.5,0,0,0
1,1,1,1,0.5227272727272727,0.16326530612244897,0.02631578947368421,0.16326530612244897,0.02631578947368421,0.02631578947368421,0.5,1.0,0,0,0
1,1,1,1,0.5333333333333333,0.1836734693877551,0.02631578947368421,0.16326530612244897,0.02631578947368421,0.02631578947368421,0.625,1.0,0,0,0
1,1,1,1,0.5333333333333333,0.16666666666666666,0.02702702702702703,0.14583333333333334,0.02702702702702703,0.02702702702702703,0.5714285714285714,1.0,0,0,0
1,1,1,1,0.5555555555555556,0.17777777777777778,0.02702702702702703,0.16666666666666666,0.02702702702702703,0.02702702702702703,0.6363636363636364,1.0,0,0,0
1,1,1,1,0.5333333333333333,0.15555555555555556,0.02702702702702703,0.16666666666666666,0.02702702702702703,0.02702702702702703,0.6363636363636364,1.0,0,0,0
1,1,1,1,0.4888888888888889,0.17777777777777778,0.02702702702702703,0.1875,0.02702702702702703,0,0.7777777777777778,1.0,0,0,0
1,1,1,1,0.4888888888888889,0.2,0.05263157894736842,0.1875,0.05263157894736842,0.02631578947368421,0.7777777777777778,0.5,0,0,0
1,1,1,1,0.4888888888888889,0.2222222222222222,0.05263157894736842,0.17073170731707318,0.02631578947368421,0.02631578947368421,0.75,0,0,0,0
1,1,1,1,0.5217391304347826,0.2608695652173913,0.02702702702702703,0.17073170731707318,0.02702702702702703,0.02702702702702703,1.0,0,0,0,0
1,1,1,1,0.5434782608695652,0.22448979591836735,0.027777777777777776,0.175,0.027777777777777776,0.027777777777777776,1.0,0,0,0,0
1,1,1,1,0.5531914893617021,0.19148936170212766,0.027777777777777776,0.15,0.05555555555555555,0.027777777777777776,1.0,0,0,0,0
1,1,1,1,0.5434782608695652,0.17391304347826086,0.05555555555555555,0.15,0.027777777777777776,0.05555555555555555,0.8571428571428571,0,0,0,0
1,1,1,1,0.5434782608695652,0.17391304347826086,0.05555555555555555,0.15,0.027777777777777776,0.05555555555555555,0.7142857142857143,0,0,0,0
1,1,1,1,0.5434782608695652,0.15217391304347827,0.05714285714285714,0.15,0.02857142857142857,0.05714285714285714,0.7142857142857143,0,0,0,0
1,1,1,1,0.5434782608695652,0.15217391304347827,0.05714285714285714,0.12244897959183673,0.02857142857142857,0.05714285714285714,0.8333333333333334,0,0,0,0
1,1,1,1,0.5434782608695652,0.15217391304347827,0.05555555555555555,0.12244897959183673,0.05555555555555555,0.08333333333333333,0.8333333333333334,0,0,0,0
1,1,1,1,0.5106382978723404,0.16326530612244897,0.05555555555555555,0.12244897959183673,0.05555555555555555,0.1111111111111111,0.8333333333333334,0,0,0,0
1,1,1,1,0.5319148936170213,0.1702127659574468,0.05405405405405406,0.12244897959183673,0.05405405405405406,0.10810810810810811,0.8333333333333334,0,0,0.5,0
1,1,1,1,0.5319148936170213,0.19148936170212766,0.08108108108108109,0.16326530612244897,0.05405405405405406,0.10810810810810811,0.875,0.5,0.3333333333333333,0.5,1.0
1,1,1,1,0.5652173913043478,0.1956521739130435,0.05263157894736842,0.12244897959183673,0.07894736842105263,0.05263157894736842,0.8333333333333334,0.5,0,0,0
1,1,1,1,0.5531914893617021,0.1702127659574468,0.05263157894736842,0.14285714285714285,0.07894736842105263,0.05263157894736842,0.7272727272727273,0.5,0,0,0
1,1,1,1,0.5957446808510638,0.2127659574468085,0.05405405405405406,0.18,0.08108108108108109,0,0.6153846153846154,0.5,0,0,0
1,1,1,1,0.5957446808510638,0.2127659574468085,0.05263157894736842,0.16,0.07894736842105263,0,0.75,0.5,0,0,0
1,1,1,1,0.5957446808510638,0.23404255319148937,0.0425531914893617,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.75,0.5,0,0,0
1,1,1,1,0.6170212765957447,0.17647058823529413,0.0425531914893617,0.13725490196078433,0.05263157894736842,0.02631578947368421,0.8571428571428571,0.5,0,0,0
1,1,1,1,0.6170212765957447,0.19607843137254902,0.0425531914893617,0.13725490196078433,0.02631578947368421,0.02631578947368421,1.0,0,0,0,0
1,1,1,1,0.6170212765957447,0.17647058823529413,0.06382978723404255,0.1568627450980392,0.02631578947368421,0.02631578947368421,0.75,0,0,0,0
1,1,1,1,0.574468085106383,0.17647058823529413,0.07894736842105263,0.11764705882352941,0.02631578947368421,0.02631578947368421,0.8333333333333334,0,0,0,0
1,1,1,1,0.5581395348837209,0.17647058823529413,0.06382978723404255,0.16279069767441862,0.05263157894736842,0.05263157894736842,0.75,0.6666666666666666,0,0,0
1,1,1,1,0.5581395348837209,0.15384615384615385,0.06382978723404255,0.13953488372093023,0.05263157894736842,0.07894736842105263,0.5714285714285714,0.6666666666666666,0,0,0
1,1,1,1,0.5348837209302325,0.11320754716981132,0.06521739130434782,0.11627906976744186,0.05128205128205128,0.05128205128205128,0.3333333333333333,0.6666666666666666,0,0,0
1,1,1,1,0.5,0.09615384615384616,0.06521739130434782,0.09615384615384616,0.02564102564102564,0.05128205128205128,0.4,1.0,0,0,0
1,1,1,1,0.5116279069767442,0.07547169811320754,0.06521739130434782,0.11627906976744186,0.02564102564102564,0.05128205128205128,0.2,1.0,0,0,0
1,1,1,1,0.5217391304347826,0.11320754716981132,0.06521739130434782,0.09090909090909091,0.05128205128205128,0.05128205128205128,0.25,0.6666666666666666,0,0,0
1,1,1,1,0.5,0.14814814814814814,0.08695652173913043,0.1111111111111111,0.05128205128205128,0.02564102564102564,0.6666666666666666,0.5,0,0,0
1,1,1,1,0.574468085106383,0.14893617021276595,0.0851063829787234,0.13333333333333333,0.05128205128205128,0,0.625,0.5,0,0,0
1,1,1,1,0.5531914893617021,0.14893617021276595,0.06382978723404255,0.13636363636363635,0.075,0,0.625,0.6666666666666666,0,0,0
1,1,1,1,0.5833333333333334,0.14814814814814814,0.08333333333333333,0.18181818181818182,0.07317073170731707,0,0.7,0.75,0,0,0
