A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
1,1,1,1,0.5686274509803921,0.1864406779661017,0.030303030303030304,0.12962962962962962,0.12121212121212122,0,0.7142857142857143,1.0,0,0,0
1,1,1,1,0.5686274509803921,0.17647058823529413,0.030303030303030304,0.1111111111111111,0.12121212121212122,0,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.5882352941176471,0.19607843137254902,0.029411764705882353,0.1111111111111111,0.08823529411764706,0,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.6274509803921569,0.17647058823529413,0.02857142857142857,0.12962962962962962,0.08571428571428572,0,0.5833333333333334,1.0,0,0,0
1,1,1,1,0.6470588235294118,0.17647058823529413,0.02857142857142857,0.11320754716981132,0.08571428571428572,0,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.6666666666666666,0.19607843137254902,0.02857142857142857,0.1320754716981132,0.08571428571428572,0,0.6153846153846154,1.0,0,0,0
1,1,1,1,0.6666666666666666,0.19607843137254902,0.02857142857142857,0.1320754716981132,0.05714285714285714,0,0.7142857142857143,1.0,0,0,0
1,1,1,1,0.6666666666666666,0.21568627450980393,0.027777777777777776,0.1320754716981132,0.08333333333333333,0,0.625,1.0,0,0,0
1,1,1,1,0.6862745098039216,0.21568627450980393,0.027777777777777776,0.1509433962264151,0.08333333333333333,0,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.7058823529411765,0.19607843137254902,0.027777777777777776,0.1509433962264151,0.05555555555555555,0,0.6666666666666666,1.0,0,0,0
1,1,1,1,0.7058823529411765,0.17647058823529413,0.027777777777777776,0.1509433962264151,0.027777777777777776,0,0.7777777777777778,1.0,0,0,0
1,1,1,1,0.7254901960784313,0.19607843137254902,0.027777777777777776,0.1320754716981132,0.027777777777777776,0,0.6153846153846154,1.0,0,0,0
1,1,1,1,0.7254901960784313,0.17647058823529413,0.027777777777777776,0.11320754716981132,0.027777777777777776,0,0.5,1.0,0,0,0
1,1,1,1,0.7450980392156863,0.17647058823529413,0.02702702702702703,0.09433962264150944,0.02702702702702703,0.02702702702702703,0.6,1.0,0,0,0
1,1,1,1,0.7647058823529411,0.17647058823529413,0.02702702702702703,0.07547169811320754,0.02702702702702703,0.02702702702702703,1.0,1.0,0,0,0
1,1,1,1,0.7647058823529411,0.1568627450980392,0.02702702702702703,0.07547169811320754,0.02702702702702703,0.05405405405405406,0.75,1.0,0,0,0
1,1,1,1,0.7058823529411765,0.13725490196078433,0.02702702702702703,0.058823529411764705,0.02702702702702703,0.05405405405405406,0.6666666666666666,1.0,0,0,0
