A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
1,1,1,1,0.7333333333333333,0.2,0.044444444444444446,0.15384615384615385,0.06666666666666667,0.02564102564102564,0.8333333333333334,1.0,0,0,0
1,1,1,1,0.7333333333333333,0.26666666666666666,0.06666666666666667,0.15384615384615385,0.08888888888888889,0.02564102564102564,1.0,1.0,0,0,0
1,1,1,1,0.7111111111111111,0.3111111111111111,0.044444444444444446,0.1794871794871795,0.06666666666666667,0.02564102564102564,0.8823529411764706,1.0,0,0,0
1,1,1,1,0.6888888888888889,0.3111111111111111,0.044444444444444446,0.18421052631578946,0.06521739130434782,0.05263157894736842,0.8823529411764706,1.0,0,0,0
1,1,1,1,0.6818181818181818,0.3181818181818182,0.022727272727272728,0.18421052631578946,0.06666666666666667,0.02631578947368421,0.8823529411764706,1.0,0,0,0
1,1,1,1,0.6818181818181818,0.3181818181818182,0.022727272727272728,0.21052631578947367,0.07272727272727272,0.02631578947368421,0.8823529411764706,1.0,0,0,0
1,1,1,1,0.6521739130434783,0.21739130434782608,0.021739130434782608,0.18421052631578946,0.06666666666666667,0.02631578947368421,0.9230769230769231,0,0,0,0
1,1,1,1,0.6521739130434783,0.2608695652173913,0,0.18421052631578946,0.044444444444444446,0.02631578947368421,0.9333333333333333,0,0,0,0
1,1,1,1,0.6304347826086957,0.2826086956521739,0,0.18421052631578946,0.022222222222222223,0.02631578947368421,0.8823529411764706,0,0,0,0
1,1,1,1,0.6304347826086957,0.2826086956521739,0,0.21052631578947367,0.044444444444444446,0,0.9411764705882353,0,0,0,0
1,1,1,1,0.6304347826086957,0.2826086956521739,0.021739130434782608,0.18421052631578946,0.044444444444444446,0,0.8823529411764706,0,0,0,0
1,1,1,1,0.6304347826086957,0.2608695652173913,0.021739130434782608,0.18421052631578946,0.044444444444444446,0,1.0,0,0,0,0
1,1,1,1,0.6086956521739131,0.2391304347826087,0.021739130434782608,0.18421052631578946,0.044444444444444446,0.05263157894736842,1.0,0,0,0,0
1,1,1,1,0.6304347826086957,0.2391304347826087,0.021739130434782608,0.1794871794871795,0.044444444444444446,0.05128205128205128,0.8571428571428571,0,0,0,0
1,1,1,1,0.6304347826086957,0.2391304347826087,0.043478260869565216,0.1794871794871795,0.022222222222222223,0.05128205128205128,0.7142857142857143,0,0,0,0
1,1,1,1,0.6304347826086957,0.2391304347826087,0.06521739130434782,0.15384615384615385,0.044444444444444446,0.05128205128205128,0.8333333333333334,0.5,0,0,0
1,1,1,1,0.6595744680851063,0.23404255319148937,0.06382978723404255,0.15384615384615385,0.06666666666666667,0.05128205128205128,0.8333333333333334,0.3333333333333333,0.6666666666666666,0,0
1,1,1,1,0.6595744680851063,0.19148936170212766,0.06382978723404255,0.07692307692307693,0.06666666666666667,0.05128205128205128,1.0,0.3333333333333333,0.6666666666666666,0,0
1,1,1,1,0.7021276595744681,0.1702127659574468,0.06382978723404255,0.07317073170731707,0.06521739130434782,0.04878048780487805,1.0,0.6666666666666666,0.6666666666666666,0,0
1,1,1,1,0.7021276595744681,0.1702127659574468,0.0851063829787234,0.1,0.10638297872340426,0.05,1.0,0.75,0.5,0.5,1.0
1,1,1,1,0.6808510638297872,0.14893617021276595,0.0851063829787234,0.1,0.10638297872340426,0.025,1.0,0.5,1.0,1.0,1.0
1,1,1,1,0.723404255319149,0.14893617021276595,0.0425531914893617,0.0975609756097561,0.06666666666666667,0.024390243902439025,1.0,0,1.0,0,0
1,1,1,1,0.7083333333333334,0.125,0.041666666666666664,0.12195121951219512,0.06666666666666667,0.024390243902439025,0.8,0,1.0,0,0
1,1,1,1,0.7291666666666666,0.125,0.041666666666666664,0.12195121951219512,0.06666666666666667,0,0.7777777777777778,0,0,0,0
1,1,1,1,0.6938775510204082,0.14634146341463414,0.02040816326530612,0.12195121951219512,0.06779661016949153,0,0.7,0,0,0,0
1,1,1,1,0.673469387755102,0.16326530612244897,0.02040816326530612,0.17073170731707318,0.0625,0,0.8181818181818182,0,0,0,0
1,1,1,1,0.6938775510204082,0.22448979591836735,0.02040816326530612,0.17073170731707318,0.04081632653061224,0,0.7857142857142857,0,0,0,0
1,1,1,1,0.6938775510204082,0.24489795918367346,0.02040816326530612,0.14634146341463414,0.04081632653061224,0,0.6666666666666666,0,0,0,0
1,1,1,1,0.68,0.24,0.02,0.17073170731707318,0.04081632653061224,0,0.7333333333333333,0,0,0,0
1,1,1,1,0.68,0.24,0.02,0.17073170731707318,0.04081632653061224,0,0.7333333333333333,0,0,0,0
1,1,1,1,0.68,0.26,0.02,0.17073170731707318,0.02040816326530612,0,0.6875,0,0,0,0
1,1,1,1,0.68,0.24,0.02,0.17073170731707318,0.04081632653061224,0,0.6,0,0,0,0
1,1,1,1,0.68,0.24390243902439024,0.02,0.17073170731707318,0.04081632653061224,0,0.7142857142857143,0,0,0,0
1,1,1,1,0.68,0.2682926829268293,0.02,0.17073170731707318,0.041666666666666664,0,0.8571428571428571,0,0,0,0
1,1,1,1,0.6470588235294118,0.23529411764705882,0.0392156862745098,0.17073170731707318,0.0425531914893617,0,0.8571428571428571,0,0,0,0
1,1,1,1,0.6470588235294118,0.2549019607843137,0.0392156862745098,0.1794871794871795,0.0425531914893617,0,0.8571428571428571,0.5,0,0,0
1,1,1,1,0.6470588235294118,0.3,0.058823529411764705,0.175,0.041666666666666664,0,0.8571428571428571,0.5,0,0,0
1,1,1,1,0.6666666666666666,0.2549019607843137,0.058823529411764705,0.175,0.02127659574468085,0.025,0.7142857142857143,1.0,0,0,0
1,1,1,1,0.66,0.26,0.04,0.15,0.02127659574468085,0.025,0.8333333333333334,1.0,0,0,0
1,1,1,1,0.66,0.24390243902439024,0.04,0.14634146341463414,0.0425531914893617,0.024390243902439025,0.8333333333333334,0.5,0,0,0
